Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1.212018370628357,1.212341547012329,1.2037605047225952,1.2120330333709717,1.2120330333709717,0
2023-01-03,1.2064036130905151,1.208999752998352,1.1903769969940186,1.206287145614624,1.206287145614624,0
2023-01-04,1.1967735290527344,1.2086637020111084,1.1967735290527344,1.1969740390777588,1.1969740390777588,0
2023-01-05,1.205269455909729,1.2078169584274292,1.1878036260604858,1.2057054042816162,1.2057054042816162,0
2023-01-06,1.1910291910171509,1.206752896308899,1.1844552755355835,1.1912277936935425,1.1912277936935425,0
2023-01-09,1.2120771408081055,1.2207329273223877,1.2095261812210083,1.2116365432739258,1.2116365432739258,0
2023-01-10,1.2184720039367676,1.219809651374817,1.2112549543380737,1.2184869050979614,1.2184869050979614,0
2023-01-11,1.2154507637023926,1.2177894115447998,1.210184931755066,1.2154507637023926,1.2154507637023926,0
2023-01-12,1.2160124778747559,1.2237355709075928,1.2097164392471313,1.2159533500671387,1.2159533500671387,0
2023-01-13,1.2216426134109497,1.2246947288513184,1.2151849269866943,1.2217769622802734,1.2217769622802734,0
2023-01-16,1.2224639654159546,1.2288635969161987,1.2174336910247803,1.2226732969284058,1.2226732969284058,0
2023-01-17,1.2208819389343262,1.2299820184707642,1.2170631885528564,1.2207776308059692,1.2207776308059692,0
2023-01-18,1.228365421295166,1.2433171272277832,1.225655436515808,1.228471040725708,1.228471040725708,0
2023-01-19,1.2346745729446411,1.2375471591949463,1.2313905954360962,1.2347661256790161,1.2347661256790161,0
2023-01-20,1.2392034530639648,1.2399994134902954,1.2336541414260864,1.2393262386322021,1.2393262386322021,0
2023-01-23,1.2407255172729492,1.244926929473877,1.2324681282043457,1.240633249282837,1.240633249282837,0
2023-01-24,1.237930178642273,1.2413724660873413,1.2264971733093262,1.2379761934280396,1.2379761934280396,0
2023-01-25,1.2332433462142944,1.2399102449417114,1.228561520576477,1.232923984527588,1.232923984527588,0
2023-01-26,1.2411566972732544,1.2430853843688965,1.2345983982086182,1.2412492036819458,1.2412492036819458,0
2023-01-27,1.2414957284927368,1.2419275045394897,1.234811782836914,1.2415266036987305,1.2415266036987305,0
2023-01-30,1.2401254177093506,1.241757869720459,1.236873745918274,1.2400301694869995,1.2400301694869995,0
2023-01-31,1.235223650932312,1.237011432647705,1.2286370992660522,1.2353609800338745,1.2353609800338745,0
2023-02-01,1.2307844161987305,1.2347203493118286,1.2303149700164795,1.2308903932571411,1.2308903932571411,0
2023-02-02,1.2388657331466675,1.2401869297027588,1.2240650653839111,1.2390038967132568,1.2390038967132568,0
2023-02-03,1.222195029258728,1.2266175746917725,1.206578254699707,1.222299575805664,1.222299575805664,0
2023-02-06,1.2044564485549927,1.2078461647033691,1.200638771057129,1.2045146226882935,1.2045146226882935,0
2023-02-07,1.2027181386947632,1.206000566482544,1.1963152885437012,1.2026747465133667,1.2026747465133667,0
2023-02-08,1.2054728269577026,1.2110350131988525,1.2039633989334106,1.2054582834243774,1.2054582834243774,0
2023-02-09,1.207292079925537,1.2192445993423462,1.2057781219482422,1.2071462869644165,1.2071462869644165,0
2023-02-10,1.2116659879684448,1.2138426303863525,1.2060399055480957,1.2116806507110596,1.2116806507110596,0
2023-02-13,1.2051241397857666,1.2143733501434326,1.2032536268234253,1.2052258253097534,1.2052258253097534,0
2023-02-14,1.2151259183883667,1.2257004976272583,1.212106466293335,1.215214490890503,1.215214490890503,0
2023-02-15,1.2174781560897827,1.218145489692688,1.1991126537322998,1.2174336910247803,1.2174336910247803,0
2023-02-16,1.2041809558868408,1.207394003868103,1.1967161893844604,1.2039779424667358,1.2039779424667358,0
2023-02-17,1.1974613666534424,1.203137755393982,1.1916821002960205,1.197533130645752,1.197533130645752,0
2023-02-20,1.202833890914917,1.2056472301483154,1.201547622680664,1.2029786109924316,1.2029786109924316,0
2023-02-21,1.2037171125411987,1.214388132095337,1.199126958847046,1.2039200067520142,1.2039200067520142,0
2023-02-22,1.2109909057617188,1.2135627269744873,1.2058508396148682,1.2109322547912598,1.2109322547912598,0
2023-02-23,1.2049063444137573,1.2075399160385132,1.201345443725586,1.204993486404419,1.204993486404419,0
2023-02-24,1.201735258102417,1.204064965248108,1.1931465864181519,1.2017786502838135,1.2017786502838135,0
2023-02-27,1.1951143741607666,1.205690860748291,1.1923214197158813,1.1952428817749023,1.1952428817749023,0
2023-02-28,1.2063016891479492,1.2142553329467773,1.2027615308761597,1.2061562538146973,1.2061562538146973,0
2023-03-01,1.203137755393982,1.2088243961334229,1.1966875791549683,1.2033549547195435,1.2033549547195435,0
2023-03-02,1.2030364274978638,1.2036300897598267,1.1927623748779297,1.2029930353164673,1.2029930353164673,0
2023-03-03,1.1950429677963257,1.2018797397613525,1.1949286460876465,1.1951572895050049,1.1951572895050049,0
2023-03-06,1.203050971031189,1.20480477809906,1.1994434595108032,1.2028483152389526,1.2028483152389526,0
2023-03-07,1.2026747465133667,1.2064036130905151,1.1852554082870483,1.2026457786560059,1.2026457786560059,0
2023-03-08,1.1829419136047363,1.1857894659042358,1.180790901184082,1.1827740669250488,1.1827740669250488,0
2023-03-09,1.1849464178085327,1.1935452222824097,1.1833759546279907,1.1850166320800781,1.1850166320800781,0
2023-03-10,1.1923925876617432,1.2109763622283936,1.1911568641662598,1.192250370979309,1.192250370979309,0
2023-03-13,1.2077147960662842,1.21761155128479,1.205153226852417,1.2079336643218994,1.2079336643218994,0
2023-03-14,1.2168114185333252,1.2202116250991821,1.2141520977020264,1.2171372175216675,1.2171372175216675,0
2023-03-15,1.2151997089385986,1.218145489692688,1.2019087076187134,1.215214490890503,1.215214490890503,0
2023-03-16,1.2068257331848145,1.2116659879684448,1.2029350996017456,1.20692777633667,1.20692777633667,0
2023-03-17,1.2111802101135254,1.2176560163497925,1.210316777229309,1.2110495567321777,1.2110495567321777,0
2023-03-20,1.2188136577606201,1.2265123128890991,1.2168114185333252,1.2187690734863281,1.2187690734863281,0
2023-03-21,1.227475881576538,1.2281843423843384,1.2182939052581787,1.2276264429092407,1.2276264429092407,0
2023-03-22,1.222583532333374,1.2295737266540527,1.2209266424179077,1.2225087881088257,1.2225087881088257,0
2023-03-23,1.2278677225112915,1.2342631816864014,1.2266627550125122,1.227973222732544,1.227973222732544,0
2023-03-24,1.2279430627822876,1.2289994955062866,1.2192296981811523,1.228154182434082,1.228154182434082,0
2023-03-27,1.2241849899291992,1.2291052341461182,1.221985936164856,1.2246003150939941,1.2246003150939941,0
2023-03-28,1.2297248840332031,1.234903335571289,1.2281994819641113,1.229755163192749,1.229755163192749,0
2023-03-29,1.2336236238479614,1.2360023260116577,1.2304997444152832,1.2330456972122192,1.2330456972122192,0
2023-03-30,1.2311177253723145,1.2383594512939453,1.2295434474945068,1.2313603162765503,1.2313603162765503,0
2023-03-31,1.2387275695800781,1.2422668933868408,1.2345069646835327,1.2387275695800781,1.2387275695800781,0
2023-04-03,1.228893756866455,1.242004632949829,1.2276867628097534,1.228697419166565,1.228697419166565,0
2023-04-04,1.2420971393585205,1.2520345449447632,1.239633560180664,1.2423131465911865,1.2423131465911865,0
2023-04-05,1.2499531507492065,1.2514704465866089,1.2436264753341675,1.249843716621399,1.249843716621399,0
2023-04-06,1.2464786767959595,1.248626470565796,1.241434097290039,1.2463078498840332,1.2463078498840332,0
2023-04-07,1.2441060543060303,1.2456247806549072,1.2394338846206665,1.243900179862976,1.243900179862976,0
2023-04-10,1.243456244468689,1.2442762851715088,1.234872817993164,1.2431625127792358,1.2431625127792358,0
2023-04-11,1.2395106554031372,1.245733380317688,1.2387735843658447,1.239218831062317,1.239218831062317,0
2023-04-12,1.2430081367492676,1.2483458518981934,1.2399563789367676,1.2431007623672485,1.2431007623672485,0
2023-04-13,1.2491412162780762,1.2536669969558716,1.2479876279830933,1.2492660284042358,1.2492660284042358,0
2023-04-14,1.2523167133331299,1.2547051906585693,1.241434097290039,1.2525300979614258,1.2525300979614258,0
2023-04-17,1.2402024269104004,1.2439358234405518,1.235498309135437,1.2400178909301758,1.2400178909301758,0
2023-04-18,1.237424612045288,1.2449734210968018,1.2368124723434448,1.2375471591949463,1.2375471591949463,0
2023-04-19,1.2429616451263428,1.2473337650299072,1.2393569946289062,1.2425447702407837,1.2425447702407837,0
2023-04-20,1.2428845167160034,1.2466340065002441,1.240633249282837,1.2428845167160034,1.2428845167160034,0
2023-04-21,1.2439358234405518,1.2447099685668945,1.23704195022583,1.2440905570983887,1.2440905570983887,0
2023-04-24,1.2448339462280273,1.2468360662460327,1.2413570880889893,1.2449734210968018,1.2449734210968018,0
2023-04-25,1.2499531507492065,1.250687837600708,1.2388503551483154,1.25,1.25,0
2023-04-26,1.2416189908981323,1.251157283782959,1.240356206893921,1.2414803504943848,1.2414803504943848,0
2023-04-27,1.2471472024917603,1.2493752241134644,1.243873953819275,1.2471472024917603,1.2471472024917603,0
2023-04-28,1.2500624656677246,1.258130669593811,1.2448649406433105,1.249750018119812,1.249750018119812,0
2023-05-01,1.2558395862579346,1.2569999694824219,1.248953938484192,1.2557607889175415,1.2557607889175415,0
2023-05-02,1.2487356662750244,1.2512198686599731,1.2436573505401611,1.2485953569412231,1.2485953569412231,0
2023-05-03,1.247972011566162,1.25520920753479,1.2469605207443237,1.2476606369018555,1.2476606369018555,0
2023-05-04,1.2568656206130981,1.2596838474273682,1.2552248239517212,1.256897211074829,1.256897211074829,0
2023-05-05,1.2582573890686035,1.2651021480560303,1.2565971612930298,1.2583364248275757,1.2583364248275757,0
2023-05-08,1.2631046772003174,1.2669453620910645,1.262817621231079,1.2630568742752075,1.2630568742752075,0
2023-05-09,1.2612725496292114,1.2639188766479492,1.2580515146255493,1.2612725496292114,1.2612725496292114,0
2023-05-10,1.2625625133514404,1.267909288406372,1.2604142427444458,1.2624667882919312,1.2624667882919312,0
2023-05-11,1.2628973722457886,1.2640626430511475,1.2499843835830688,1.2626996040344238,1.2626996040344238,0
2023-05-12,1.25101637840271,1.254091501235962,1.2459505796432495,1.2508130073547363,1.2508130073547363,0
2023-05-15,1.2453765869140625,1.252536416053772,1.244555115699768,1.2450973987579346,1.2450973987579346,0
2023-05-16,1.2525991201400757,1.2545791864395142,1.246680736541748,1.2525207996368408,1.2525207996368408,0
2023-05-17,1.248704433441162,1.2494065761566162,1.2422051429748535,1.2484394311904907,1.2484394311904907,0
2023-05-18,1.248252511024475,1.2493752241134644,1.2400639057159424,1.2482805252075195,1.2482805252075195,0
2023-05-19,1.2413108348846436,1.2478630542755127,1.2393877506256104,1.2412338256835938,1.2412338256835938,0
2023-05-22,1.2461214065551758,1.2472560405731201,1.2414957284927368,1.2461059093475342,1.2461059093475342,0
2023-05-23,1.2435954809188843,1.244694471359253,1.237332820892334,1.243440866470337,1.243440866470337,0
2023-05-24,1.2418503761291504,1.2464165687561035,1.2358037233352661,1.2417269945144653,1.2417269945144653,0
2023-05-25,1.2368431091308594,1.2385895252227783,1.2319064140319824,1.2371032238006592,1.2371032238006592,0
2023-05-26,1.2319064140319824,1.2394338846206665,1.2312238216400146,1.2318304777145386,1.2318304777145386,0
2023-05-29,1.2345983982086182,1.237317442893982,1.2336692810058594,1.2346898317337036,1.2346898317337036,0
2023-05-30,1.2347356081008911,1.2445240020751953,1.232848048210144,1.234933853149414,1.234933853149414,0
2023-05-31,1.2414649724960327,1.24251389503479,1.234903335571289,1.241187572479248,1.241187572479248,0
2023-06-01,1.244555115699768,1.2536983489990234,1.2403254508972168,1.244694471359253,1.244694471359253,0
2023-06-02,1.2529600858688354,1.2545193433761597,1.245810866355896,1.2525991201400757,1.2525991201400757,0
2023-06-05,1.242992639541626,1.2440905570983887,1.2369654178619385,1.2430236339569092,1.2430236339569092,0
2023-06-06,1.2432862520217896,1.2458419799804688,1.2393569946289062,1.2433171272277832,1.2433171272277832,0
2023-06-07,1.2431471347808838,1.2499687671661377,1.239618182182312,1.2428536415100098,1.2428536415100098,0
2023-06-08,1.2447254657745361,1.2557134628295898,1.2441989183425903,1.2445859909057617,1.2445859909057617,0
2023-06-09,1.2558870315551758,1.2591286897659302,1.253572702407837,1.2559500932693481,1.2559500932693481,0
2023-06-12,1.2578141689300537,1.2599377632141113,1.2487980127334595,1.25809907913208,1.25809907913208,0
2023-06-13,1.2514861822128296,1.261957049369812,1.2514861822128296,1.2515331506729126,1.2515331506729126,0
2023-06-14,1.2607160806655884,1.2699863910675049,1.2600805759429932,1.2606843709945679,1.2606843709945679,0
2023-06-15,1.2671540975570679,1.276535987854004,1.2631046772003174,1.26708984375,1.26708984375,0
2023-06-16,1.278625249862671,1.284769058227539,1.2768945693969727,1.278576135635376,1.278576135635376,0
2023-06-19,1.2833675146102905,1.2840003967285156,1.2786579132080078,1.2830382585525513,1.2830382585525513,0
2023-06-20,1.2794922590255737,1.2805737257003784,1.2715204954147339,1.2794759273529053,1.2794759273529053,0
2023-06-21,1.2764707803726196,1.2797870635986328,1.2693593502044678,1.276535987854004,1.276535987854004,0
2023-06-22,1.2771228551864624,1.2817226648330688,1.2730258703231812,1.2772045135498047,1.2772045135498047,0
2023-06-23,1.274518609046936,1.2750499248504639,1.269196629524231,1.2747135162353516,1.2747135162353516,0
2023-06-26,1.2732527256011963,1.274827241897583,1.2689712047576904,1.2729610204696655,1.2729610204696655,0
2023-06-27,1.2709225416183472,1.2759170532226562,1.27048659324646,1.2711971998214722,1.2711971998214722,0
2023-06-28,1.2744535207748413,1.275136113166809,1.2608274221420288,1.2744698524475098,1.2744698524475098,0
2023-06-29,1.2641266584396362,1.266592264175415,1.2592555284500122,1.2642544507980347,1.2642544507980347,0
2023-06-30,1.2614953517913818,1.2726207971572876,1.2601441144943237,1.2614636421203613,1.2614636421203613,0
2023-07-03,1.269357681274414,1.2719409465789795,1.26603102684021,1.2693254947662354,1.2693254947662354,0
2023-07-04,1.2690355777740479,1.2736419439315796,1.2684721946716309,1.269293189048767,1.269293189048767,0
2023-07-05,1.2720866203308105,1.273414969444275,1.2689228057861328,1.2717629671096802,1.2717629671096802,0
